# STATION: KSBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# STATION NAME: Santa Barbara, Santa Barbara Municipal Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# LATITUDE: 34.42611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# LONGITUDE: -119.84361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ELEVATION [ft]: 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# STATE: CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,m/s,Pascals,code,code,code,Millimeters,Millimeters,code,code,Millimeters,Millimeters,Statute miles,text,text,Celsius,Celsius,m/s,Meters,code,Celsius,Celsius,Degrees,Celsius,Celsius,Code,Pascals,Pascals
KSBA,04/02/2019 12:10 UTC,101117.52,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021210Z AUTO 00000KT 10SM CLR 13/11 A2986,,,,,,,,,10.98,,N,101081.79,101118.57
KSBA,04/02/2019 12:15 UTC,101117.52,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021215Z AUTO 00000KT 10SM CLR 13/11 A2986,,,,,,,,,10.98,,N,101081.79,101118.57
KSBA,04/02/2019 12:20 UTC,101117.52,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021220Z AUTO 00000KT 10SM CLR 13/11 A2986,,,,,,,,,10.98,,N,101081.79,101118.57
KSBA,04/02/2019 12:25 UTC,101117.52,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021225Z AUTO 00000KT 10SM CLR 13/11 A2986,,,,,,,,,10.98,,N,101081.79,101118.57
KSBA,04/02/2019 12:30 UTC,101117.52,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021230Z AUTO 00000KT 10SM CLR 13/11 A2986,,,,,,,,,10.98,,N,101081.79,101118.57
KSBA,04/02/2019 12:35 UTC,101151.38,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021235Z AUTO 00000KT 10SM CLR 13/11 A2987,,,,,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 12:40 UTC,101151.38,13,,87.66,0,0,,,,,,,,1,,,,10,,METAR KSBA 021240Z AUTO 00000KT 10SM CLR 13/11 A2987,,,,,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 12:45 UTC,101151.38,13,,87.66,0,0,,,,,,,,1206,,,,10,,METAR KSBA 021245Z AUTO 00000KT 10SM FEW120 13/11 A2987,,,,,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 12:50 UTC,101151.38,13,,87.66,0,0,,,,,,,,1202,,,,10,,METAR KSBA 021250Z AUTO 00000KT 10SM SCT120 13/11 A2987,,,,,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 12:53 UTC,101151.38,12.8,10.6,86.49,0,0,,101150,,,,,,1203,,,,10,,METAR KSBA 021253Z 00000KT 10SM BKN120 13/11 A2987 RMK AO2 SLP115 T01280106,,,,3657.6,,,,,10.58,,N,101115.64,101152.46
KSBA,04/02/2019 12:55 UTC,101151.38,13,,87.66,0,0,,,,,,,,1203,,,,10,,METAR KSBA 021255Z AUTO 00000KT 10SM BKN120 13/11 A2987,,,,3657.6,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 13:00 UTC,101151.38,13,,87.66,0,0,,,,,,,,1203,,,,10,,METAR KSBA 021300Z AUTO 00000KT 10SM BKN120 13/11 A2987,,,,3657.6,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 13:05 UTC,101151.38,13,,87.66,0,0,,,,,,,,1203,,,,10,,METAR KSBA 021305Z AUTO 00000KT 10SM BKN120 13/11 A2987,,,,3657.6,,,,,10.98,,N,101115.64,101152.44
KSBA,04/02/2019 13:10 UTC,101185.24,13,,87.66,0,0,,,,,,,,1203,,,,10,,METAR KSBA 021310Z AUTO 00000KT 10SM BKN120 13/11 A2988,,,,3657.6,,,,,10.98,,N,101149.48,101186.29
KSBA,04/02/2019 13:15 UTC,101185.24,12,,93.6,0,0,,,,,,,,1202,,,,10,,METAR KSBA 021315Z AUTO 00000KT 10SM SCT120 12/11 A2988,,,,,,,,,10.99,,N,101149.48,101186.42
KSBA,04/02/2019 13:20 UTC,101219.11,12,,93.6,2.57,290,,,,,,,,1202,,,,10,,METAR KSBA 021320Z AUTO 29005KT 10SM SCT120 12/11 A2989,,,,,,,,,10.99,,WNW,101183.34,101220.29
KSBA,04/02/2019 13:25 UTC,101252.97,11,,87.48,4.63,280,,,,,,,,1102,,,,10,,METAR KSBA 021325Z AUTO 28009KT 10SM SCT110 11/09 A2990,,,,,,,,,8.98,,W,101217.19,101254.28
KSBA,04/02/2019 13:30 UTC,101286.84,12,,87.57,3.09,270,,,,,,,,106,,,,10,,METAR KSBA 021330Z AUTO 27006KT 10SM FEW010 12/10 A2991,,,,,,,,,9.98,,W,101251.05,101288.03
KSBA,04/02/2019 13:35 UTC,101286.84,12,,87.57,3.09,260,,,,,,,,106,,,,10,,METAR KSBA 021335Z AUTO 26006KT 10SM FEW010 12/10 A2991,,,,,,,,,9.98,,W,101251.05,101288.03
KSBA,04/02/2019 13:40 UTC,101286.84,12,,87.57,2.57,290,,,,,,,,106,,,,10,,METAR KSBA 021340Z AUTO 29005KT 10SM FEW010 12/10 A2991,,,,,,,,,9.98,,WNW,101251.05,101288.03
KSBA,04/02/2019 13:45 UTC,101286.84,12,,87.57,3.09,300,,,,,,,,106,,,,10,,METAR KSBA 021345Z AUTO 30006KT 10SM FEW010 12/10 A2991,,,,,,,,,9.98,,WNW,101251.05,101288.03
KSBA,04/02/2019 13:50 UTC,101320.7,13,,87.66,2.57,300,,,,,,,,106,,,,10,,METAR KSBA 021350Z AUTO 30005KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,WNW,101284.9,101321.76
KSBA,04/02/2019 13:53 UTC,101320.7,12.8,10.6,86.49,4.12,310,,101300,,,,,,106,,,,10,,METAR KSBA 021353Z 31008KT 10SM FEW010 13/11 A2992 RMK AO2 SLP130 T01280106,,,,,,,,,10.58,,NW,101284.9,101321.78
KSBA,04/02/2019 13:55 UTC,101320.7,13,,87.66,3.6,310,,,,,,,,1106,,,,10,,METAR KSBA 021355Z AUTO 31007KT 10SM FEW110 13/11 A2992,,,,,,,,,10.98,,NW,101284.9,101321.76
KSBA,04/02/2019 14:00 UTC,101320.7,13,,87.66,3.6,310,,,,,,,,1106,,,,10,,METAR KSBA 021400Z AUTO 31007KT 10SM FEW110 13/11 A2992,,,,,,,,,10.98,,NW,101284.9,101321.76
KSBA,04/02/2019 14:05 UTC,101320.7,13,,87.66,2.06,310,,,,,,,,106,,,,10,,METAR KSBA 021405Z AUTO 31004KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,NW,101284.9,101321.76
KSBA,04/02/2019 14:10 UTC,101320.7,13,,87.66,2.57,330,,,,,,,,106,,,,10,,METAR KSBA 021410Z AUTO 33005KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,NNW,101284.9,101321.76
KSBA,04/02/2019 14:15 UTC,101320.7,13,,87.66,2.06,20,,,,,,,,106,,,,10,,METAR KSBA 021415Z AUTO 02004KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,NNE,101284.9,101321.76
KSBA,04/02/2019 14:20 UTC,101320.7,13,,87.66,2.06,40,,,,,,,,106,,,,10,,METAR KSBA 021420Z AUTO 04004KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,NE,101284.9,101321.76
KSBA,04/02/2019 14:25 UTC,101320.7,13,,87.66,2.06,60,,,,,,,,106,,,,10,,METAR KSBA 021425Z AUTO 06004KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,ENE,101284.9,101321.76
KSBA,04/02/2019 14:30 UTC,101320.7,13,,87.66,2.06,40,,,,,,,,106,,,,10,,METAR KSBA 021430Z AUTO 04004KT 10SM FEW010 13/11 A2992,,,,,,,,,10.98,,NE,101284.9,101321.76
KSBA,04/02/2019 14:35 UTC,101320.7,14,,82.14,0,0,,,,,,,,106,,,,10,,METAR KSBA 021435Z AUTO 00000KT 10SM FEW010 14/11 A2992,,,,,,,,,10.97,,N,101284.9,101321.63
KSBA,04/02/2019 14:40 UTC,101320.7,14,,82.14,0,0,,,,,,,,106,,,,10,,METAR KSBA 021440Z AUTO 00000KT 10SM FEW010 14/11 A2992,,,,,,,,,10.97,,N,101284.9,101321.63
KSBA,04/02/2019 14:45 UTC,101320.7,14,,82.14,0,0,,,,,,,,106,,,,10,,METAR KSBA 021445Z AUTO 00000KT 10SM FEW010 14/11 A2992,,,,,,,,,10.97,,N,101284.9,101321.63
KSBA,04/02/2019 14:50 UTC,101320.7,14,,82.14,0,0,,,,,,,,106,,,,10,,METAR KSBA 021450Z AUTO 00000KT 10SM FEW010 14/11 A2992,,,,,,,,,10.97,,N,101284.9,101321.63
KSBA,04/02/2019 14:53 UTC,101320.7,13.9,11.1,83.23,0,0,,101320,,,1021,,,106,,,,10,,METAR KSBA 021453Z 00000KT 10SM FEW010 14/11 A2992 RMK AO2 SLP132 T01390111  51021,,,,,,,,,11.08,,N,101284.9,101321.64
KSBA,04/02/2019 14:55 UTC,101320.7,14,,82.14,0,0,,,,,,,,1,,,,10,,METAR KSBA 021455Z AUTO 00000KT 10SM CLR 14/11 A2992,,,,,,,,,10.97,,N,101284.9,101321.63
KSBA,04/02/2019 15:00 UTC,101320.7,14,,82.14,1.54,110,,,,,,,,1,,,,10,,METAR KSBA 021500Z AUTO 11003KT 10SM CLR 14/11 A2992,,,,,,,,,10.97,,ESE,101284.9,101321.63
KSBA,04/02/2019 15:05 UTC,101320.7,14,,82.14,2.57,110,,,,,,,,1,,,,10,,METAR KSBA 021505Z AUTO 11005KT 10SM CLR 14/11 A2992,,,,,,,,,10.97,,ESE,101284.9,101321.63
KSBA,04/02/2019 15:10 UTC,101320.7,15,,82.27,3.6,90,,,,,,,,1,,,,10,,METAR KSBA 021510Z AUTO 09007KT 10SM CLR 15/12 A2992,,,,,,,,,11.98,,E,101284.9,101321.5
KSBA,04/02/2019 15:15 UTC,101320.7,15,,82.27,3.09,100,,,,,,,,1,,,,10,,METAR KSBA 021515Z AUTO 10006KT 10SM CLR 15/12 A2992,,,,,,,,,11.98,,E,101284.9,101321.5
KSBA,04/02/2019 15:20 UTC,101320.7,16,,77.17,3.6,110,,,,,,,,1,,,,10,,METAR KSBA 021520Z AUTO 11007KT 10SM CLR 16/12 A2992,,,,,,,,,11.97,,ESE,101284.9,101321.38
KSBA,04/02/2019 15:25 UTC,101354.56,16,,77.17,4.12,110,,,,,,,,1,,,,10,,METAR KSBA 021525Z AUTO 11008KT 10SM CLR 16/12 A2993,,,,,,,,,11.97,,ESE,101318.74,101355.23
KSBA,04/02/2019 15:30 UTC,101354.56,16,,77.17,3.09,130,,,,,,,,1,,,,10,,METAR KSBA 021530Z AUTO 13006KT 10SM CLR 16/12 A2993,,,,,,,,,11.97,,SE,101318.74,101355.23
KSBA,04/02/2019 15:35 UTC,101354.56,16,,82.4,3.09,140,,,,,,,,1,,,,10,,METAR KSBA 021535Z AUTO 14006KT 10SM CLR 16/13 A2993,,,,,,,,,12.98,,SE,101318.74,101355.23
KSBA,04/02/2019 15:40 UTC,101354.56,16,,77.17,3.09,150,,,,,,,,1,,,,10,,METAR KSBA 021540Z AUTO 15006KT 10SM CLR 16/12 A2993,,,,,,,,,11.97,,SSE,101318.74,101355.23
KSBA,04/02/2019 15:45 UTC,101354.56,16,,82.4,3.6,150,,,,,,,,1,,,,10,,METAR KSBA 021545Z AUTO 15007KT 10SM CLR 16/13 A2993,,,,,,,,,12.98,,SSE,101318.74,101355.23
KSBA,04/02/2019 15:50 UTC,101354.56,16,,82.4,3.6,150,,,,,,,,106,,,,10,,METAR KSBA 021550Z AUTO 15007KT 10SM FEW010 16/13 A2993,,,,,,,,,12.98,,SSE,101318.74,101355.23
KSBA,04/02/2019 15:53 UTC,101354.56,15.6,12.8,83.43,3.6,150,,101360,,,,,,106,,,,10,,METAR KSBA 021553Z 15007KT 10SM FEW010 16/13 A2993 RMK AO2 SLP136 T01560128,,,,,,,,,12.78,,SSE,101318.74,101355.28
KSBA,04/02/2019 15:55 UTC,101388.43,16,,82.4,3.6,150,,,,,,,,1,,,,9,,METAR KSBA 021555Z AUTO 15007KT 9SM CLR 16/13 A2994,,,,,,,,,12.98,,SSE,101352.6,101389.1
KSBA,04/02/2019 16:00 UTC,101388.43,16,,82.4,3.09,150,,,,,,,,1,,,,10,,METAR KSBA 021600Z AUTO 15006KT 10SM CLR 16/13 A2994,,,,,,,,,12.98,,SSE,101352.6,101389.1
KSBA,04/02/2019 16:05 UTC,101388.43,16,,82.4,3.09,140,,,,,,,,1,,,,10,,METAR KSBA 021605Z AUTO 14006KT 10SM CLR 16/13 A2994,,,,,,,,,12.98,,SE,101352.6,101389.1
KSBA,04/02/2019 16:10 UTC,101388.43,16,,82.4,3.6,130,,,,,,,,1,,,,10,,METAR KSBA 021610Z AUTO 13007KT 10SM CLR 16/13 A2994,,,,,,,,,12.98,,SE,101352.6,101389.1
KSBA,04/02/2019 16:15 UTC,101388.43,16,,77.17,3.6,130,,,,,,,,1,,,,10,,METAR KSBA 021615Z AUTO 13007KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,SE,101352.6,101389.1
KSBA,04/02/2019 16:20 UTC,101388.43,16,,77.17,3.6,120,,,,,,,,1,,,,10,,METAR KSBA 021620Z AUTO 12007KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,ESE,101352.6,101389.1
KSBA,04/02/2019 16:25 UTC,101388.43,16,,77.17,4.63,140,,,,,,,,1,,,,10,,METAR KSBA 021625Z AUTO 14009KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,SE,101352.6,101389.1
KSBA,04/02/2019 16:30 UTC,101388.43,16,,77.17,4.12,120,,,,,,,,1,,,,10,,METAR KSBA 021630Z AUTO 12008KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,ESE,101352.6,101389.1
KSBA,04/02/2019 16:35 UTC,101388.43,16,,77.17,4.12,130,,,,,,,,1,,,,10,,METAR KSBA 021635Z AUTO 13008KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,SE,101352.6,101389.1
KSBA,04/02/2019 16:40 UTC,101388.43,16,,77.17,4.12,130,,,,,,,,1,,,,10,,METAR KSBA 021640Z AUTO 13008KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,SE,101352.6,101389.1
KSBA,04/02/2019 16:45 UTC,101388.43,16,,77.17,4.63,120,,,,,,,,1,,,,10,,METAR KSBA 021645Z AUTO 12009KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,ESE,101352.6,101389.1
KSBA,04/02/2019 16:50 UTC,101388.43,17,,77.33,4.12,140,,,,,,,,1,,,,10,,METAR KSBA 021650Z AUTO 14008KT 10SM CLR 17/13 A2994,,,,,,,,,12.97,,SE,101352.6,101388.97
KSBA,04/02/2019 16:53 UTC,101388.43,16.7,12.8,77.79,5.14,150,,101370,,,,,,1,,,,10,,METAR KSBA 021653Z 15010KT 10SM CLR 17/13 A2994 RMK AO2 SLP137 T01670128,,,,,,,,,12.77,,SSE,101352.6,101389.01
KSBA,04/02/2019 16:55 UTC,101388.43,16,,77.17,5.66,140,,,,,,,,1,,,,10,,METAR KSBA 021655Z AUTO 14011KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,SE,101352.6,101389.1
KSBA,04/02/2019 17:00 UTC,101388.43,16,,77.17,5.14,140,,,,,,,,1,,,,10,,METAR KSBA 021700Z AUTO 14010KT 10SM CLR 16/12 A2994,,,,,,,,,11.97,,SE,101352.6,101389.1
KSBA,04/02/2019 17:05 UTC,101388.43,17,,72.42,4.63,140,,,,,,,,1,,,,10,,METAR KSBA 021705Z AUTO 14009KT 10SM CLR 17/12 A2994,,,,,,,,,11.97,,SE,101352.6,101388.97
KSBA,04/02/2019 17:10 UTC,101388.43,17,,72.42,6.69,140,,,,,,,,1,,,,10,,METAR KSBA 021710Z AUTO 14013KT 10SM CLR 17/12 A2994,,,,,,,,,11.97,,SE,101352.6,101388.97
KSBA,04/02/2019 17:15 UTC,101422.29,17,,72.42,4.63,140,,,,,,,,1,,,,10,,METAR KSBA 021715Z AUTO 14009KT 10SM CLR 17/12 A2995,,,,,,,,,11.97,,SE,101386.45,101422.84
KSBA,04/02/2019 17:20 UTC,101422.29,16,,77.17,6.17,140,,,,,,,,1,,,,10,,METAR KSBA 021720Z AUTO 14012KT 10SM CLR 16/12 A2995,,,,,,,,,11.97,,SE,101386.45,101422.96
KSBA,04/02/2019 17:25 UTC,101422.29,17,,72.42,5.66,140,,,,,,,,1,,,,10,,METAR KSBA 021725Z AUTO 14011KT 10SM CLR 17/12 A2995,,,,,,,,,11.97,,SE,101386.45,101422.84
KSBA,04/02/2019 17:30 UTC,101422.29,17,,72.42,5.14,140,,,,,,,,1,,,,10,,METAR KSBA 021730Z AUTO 14010KT 10SM CLR 17/12 A2995,,,,,,,,,11.97,,SE,101386.45,101422.84
KSBA,04/02/2019 17:35 UTC,101422.29,17,,72.42,5.14,140,,,,,,,,1,,,,10,,METAR KSBA 021735Z AUTO 14010KT 10SM CLR 17/12 A2995,,,,,,,,,11.97,,SE,101386.45,101422.84
KSBA,04/02/2019 17:40 UTC,101422.29,17,,72.42,5.14,140,,,,,,,,1,,,,10,,METAR KSBA 021740Z AUTO 14010KT 10SM CLR 17/12 A2995,,,,,,,,,11.97,,SE,101386.45,101422.84
KSBA,04/02/2019 17:45 UTC,101422.29,17,,77.33,4.63,140,,,,,,,,1,,,,10,,METAR KSBA 021745Z AUTO 14009KT 10SM CLR 17/13 A2995,,,,,,,,,12.97,,SE,101386.45,101422.84
KSBA,04/02/2019 17:50 UTC,101456.15,17,,72.42,4.63,140,,,,,,,,1,,,,10,,METAR KSBA 021750Z AUTO 14009KT 10SM CLR 17/12 A2996,,,,,,,,,11.97,,SE,101420.3,101456.7
KSBA,04/02/2019 17:53 UTC,101456.15,17.2,12.2,72.45,5.14,150,,101430,,,3011,,,206,,,,10,,KSBA 021753Z 15010KT 10SM FEW020 17/12 A2996 RMK AO2 SLP143  T01720122 10172 20111 53011,17.2,11.1,,,,,,,12.17,,SSE,101420.3,101456.67
KSBA,04/02/2019 17:55 UTC,101456.15,17,,72.42,5.14,150,,,,,,,,206,,,,10,,METAR KSBA 021755Z AUTO 15010KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 18:00 UTC,101456.15,17,,72.42,5.14,150,,,,,,,,206,,,,10,,METAR KSBA 021800Z AUTO 15010KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 18:05 UTC,101456.15,17,,72.42,4.63,140,,,,,,,,206,,,,10,,METAR KSBA 021805Z AUTO 14009KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SE,101420.3,101456.7
KSBA,04/02/2019 18:10 UTC,101456.15,17,,72.42,4.63,140,,,,,,,,206,,,,10,,METAR KSBA 021810Z AUTO 14009KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SE,101420.3,101456.7
KSBA,04/02/2019 18:15 UTC,101456.15,17,,72.42,5.66,150,,,,,,,,206,,,,10,,METAR KSBA 021815Z AUTO 15011KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 18:20 UTC,101456.15,17,,72.42,5.14,140,,,,,,,,206,,,,10,,METAR KSBA 021820Z AUTO 14010KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SE,101420.3,101456.7
KSBA,04/02/2019 18:25 UTC,101456.15,17,,72.42,4.63,160,,,,,,,,206,,,,10,,METAR KSBA 021825Z AUTO 16009KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 18:30 UTC,101456.15,17,,72.42,5.66,140,,,,,,,,206,,,,10,,METAR KSBA 021830Z AUTO 14011KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SE,101420.3,101456.7
KSBA,04/02/2019 18:35 UTC,101456.15,17,,72.42,5.66,140,,,,,,,,206,,,,10,,METAR KSBA 021835Z AUTO 14011KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SE,101420.3,101456.7
KSBA,04/02/2019 18:40 UTC,101456.15,17,,72.42,4.63,150,,,,,,,,206,,,,10,,METAR KSBA 021840Z AUTO 15009KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 18:45 UTC,101456.15,18,,72.6,4.63,150,,,,,,,,206,,,,10,,METAR KSBA 021845Z AUTO 15009KT 10SM FEW020 18/13 A2996,,,,,,,,,12.97,,SSE,101420.3,101456.57
KSBA,04/02/2019 18:50 UTC,101456.15,17,,72.42,4.63,160,,,,,,,,206,,,,10,,METAR KSBA 021850Z AUTO 16009KT 10SM FEW020 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 18:53 UTC,101456.15,17.2,12.2,72.45,5.14,160,,101450,,,,,,206,,,,10,,METAR KSBA 021853Z 16010KT 10SM FEW020 17/12 A2996 RMK AO2 SLP145 T01720122,,,,,,,,,12.17,,SSE,101420.3,101456.67
KSBA,04/02/2019 18:55 UTC,101456.15,17,,72.42,4.63,150,,,,,,,,1,,,,10,,METAR KSBA 021855Z AUTO 15009KT 10SM CLR 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 19:00 UTC,101456.15,17,,72.42,4.63,160,,,,,,,,1,,,,10,,METAR KSBA 021900Z AUTO 16009KT 10SM CLR 17/12 A2996,,,,,,,,,11.97,,SSE,101420.3,101456.7
KSBA,04/02/2019 19:05 UTC,101490.02,18,,72.6,4.63,190,,,,,,,,606,,,,10,,METAR KSBA 021905Z AUTO 19009KT 10SM FEW060 18/13 A2997,,,,,,,,,12.97,,S,101454.16,101490.45
KSBA,04/02/2019 19:10 UTC,101490.02,17,,77.33,3.6,190,,,,,,,,602,,,,10,,METAR KSBA 021910Z AUTO 19007KT 10SM SCT060 17/13 A2997,,,,,,,,,12.97,,S,101454.16,101490.57
KSBA,04/02/2019 19:15 UTC,101490.02,18,,72.6,3.6,220,,,,,,,,296,602,,,10,,METAR KSBA 021915Z AUTO 22007KT 10SM FEW029 SCT060 18/13 A2997,,,,,,,,,12.97,,SW,101454.16,101490.45
KSBA,04/02/2019 19:20 UTC,101490.02,18,,72.6,3.6,190,,,,,,,,296,602,,,10,,METAR KSBA 021920Z AUTO 19007KT 10SM FEW029 SCT060 18/13 A2997,,,,,,,,,12.97,,S,101454.16,101490.45
KSBA,04/02/2019 19:25 UTC,101490.02,18,,72.6,4.12,220,,,,,,,,296,602,,,10,,METAR KSBA 021925Z AUTO 22008KT 10SM FEW029 SCT060 18/13 A2997,,,,,,,,,12.97,,SW,101454.16,101490.45
KSBA,04/02/2019 19:30 UTC,101490.02,17,,77.33,4.12,260,,,,,,,,296,602,,,10,,METAR KSBA 021930Z AUTO 26008KT 10SM FEW029 SCT060 17/13 A2997,,,,,,,,,12.97,,W,101454.16,101490.57
KSBA,04/02/2019 19:35 UTC,101456.15,17,,72.42,3.09,240,,,,,,,,296,606,,,10,,METAR KSBA 021935Z AUTO 24006KT 10SM FEW029 FEW060 17/12 A2996,,,,,,,,,11.97,,WSW,101420.3,101456.7
KSBA,04/02/2019 19:40 UTC,101456.15,17,,72.42,2.06,200,,,,,,,,296,,,,10,,METAR KSBA 021940Z AUTO 20004KT 10SM FEW029 17/12 A2996,,,,,,,,,11.97,,SSW,101420.3,101456.7
KSBA,04/02/2019 19:45 UTC,101456.15,18,,67.99,3.6,230,,,,,,,,1,,,,10,,METAR KSBA 021945Z AUTO 23007KT 10SM CLR 18/12 A2996,,,,,,,,,11.96,,SW,101420.3,101456.57
KSBA,04/02/2019 19:50 UTC,101456.15,18,,67.99,3.09,200,,,,,,,,1,,,,10,,METAR KSBA 021950Z AUTO 20006KT 10SM CLR 18/12 A2996,,,,,,,,,11.96,,SSW,101420.3,101456.57
KSBA,04/02/2019 19:53 UTC,101456.15,17.8,12.2,69.77,3.09,,,101450,,,,,,256,,,,10,,METAR KSBA 021953Z VRB06KT 10SM FEW025 18/12 A2996 RMK AO2 SLP145 T01780122,,,,,,,,,12.17,,,101420.3,101456.6
KSBA,04/02/2019 19:55 UTC,101456.15,17,,72.42,3.09,240,,,,,,,,1,,,,10,,METAR KSBA 021955Z AUTO 24006KT 10SM CLR 17/12 A2996,,,,,,,,,11.97,,WSW,101420.3,101456.7
KSBA,04/02/2019 20:00 UTC,101456.15,18,,67.99,2.57,240,,,,,,,,1,,,,10,,METAR KSBA 022000Z AUTO 24005KT 10SM CLR 18/12 A2996,,,,,,,,,11.96,,WSW,101420.3,101456.57
KSBA,04/02/2019 20:05 UTC,101456.15,18,,67.99,4.12,270,,,,,,,,196,,,,10,,METAR KSBA 022005Z AUTO 27008KT 10SM FEW019 18/12 A2996,,,,,,,,,11.96,,W,101420.3,101456.57
KSBA,04/02/2019 20:10 UTC,101456.15,18,,67.99,3.09,270,,,,,,,,196,,,,10,,METAR KSBA 022010Z AUTO 27006KT 10SM FEW019 18/12 A2996,,,,,,,,,11.96,,W,101420.3,101456.57
KSBA,04/02/2019 20:15 UTC,101456.15,18,,67.99,3.6,250,,,,,,,,206,286,,,10,,METAR KSBA 022015Z AUTO 25007KT 10SM FEW020 FEW028 18/12 A2996,,,,,,,,,11.96,,WSW,101420.3,101456.57
KSBA,04/02/2019 20:20 UTC,101456.15,17,,72.42,3.6,270,,,,,,,,206,286,,,10,,METAR KSBA 022020Z AUTO 27007KT 10SM FEW020 FEW028 17/12 A2996,,,,,,,,,11.97,,W,101420.3,101456.7
KSBA,04/02/2019 20:25 UTC,101422.29,18,,67.99,3.09,250,,,,,,,,206,286,,,10,,METAR KSBA 022025Z AUTO 25006KT 10SM FEW020 FEW028 18/12 A2995,,,,,,,,,11.96,,WSW,101386.45,101422.71
KSBA,04/02/2019 20:30 UTC,101422.29,18,,67.99,3.09,200,,,,,,,,206,286,,,10,,METAR KSBA 022030Z AUTO 20006KT 10SM FEW020 FEW028 18/12 A2995,,,,,,,,,11.96,,SSW,101386.45,101422.71
KSBA,04/02/2019 20:35 UTC,101422.29,18,,67.99,3.6,210,,,,,,,,286,,,,10,,METAR KSBA 022035Z AUTO 21007KT 10SM FEW028 18/12 A2995,,,,,,,,,11.96,,SSW,101386.45,101422.71
